statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,screen_name_likelihood
4783,248,272,29927,0,True,True,False,0.21805152797656774,0.01130603782943525,0.012400170522606403,1.3643378795222125,0.0,0.9117647058823529,11,0,14,0,40,0.006205413936757311
5959798,202369,2299,16630,617,False,True,False,59.97007784123345,2.0363248356156656,0.023133537236831803,0.16733828805937923,0.006208522172738243,88.02479338842976,11,0,9,0,115,0.00322725935144341
26358,78055,165,11648,66,False,True,False,0.2670257221710386,0.7907539549305873,0.001671570079604726,0.11800271689233849,0.0006686280318418904,473.06060606060606,14,0,16,0,134,0.002737879340330664
16,361,88,31,0,True,True,False,0.001783465049658355,0.04023943018291664,0.009809057773120954,0.003455463533713063,0.0,4.1022727272727275,12,0,1,0,3,0.0018625984771301622
8078,300,657,12367,1,True,True,False,2.7363916718874357,0.10162385510847123,0.222556242687552,4.189274053754879,0.00033874618369490414,0.45662100456621,13,0,13,0,55,0.0013940480396124031
695,4,101,8,0,True,True,False,0.12570727929554887,0.0007234951326362525,0.018268252099065373,0.001446990265272505,0.0,0.039603960396039604,8,0,14,0,3,0.00040954659271834885
864,28,32,819,0,True,True,False,9.743506208728558,0.3157617752828699,0.3608706003232799,9.236031927023944,0.0,0.875,15,8,12,0,3,0.0003291962408351702
37625,7,0,460,0,True,True,False,5.655812670131083,0.0010522442176988062,0.0,0.06914747716306441,0.0,7.0,12,2,11,0,3,0.0010628956466464873
286,95,72,80,0,True,True,False,0.006470956801668512,0.002149443692861918,0.0016290520619585064,0.0018100578466205626,0.0,1.3194444444444444,11,0,10,2,82,0.0020662387632122653
10221,386,572,45023,3,True,True,False,1.023391064683157,0.038648757554808594,0.05727225212785107,4.507987076140278,0.00030037894472649166,0.6748251748251748,12,0,5,0,57,0.001316042511570105
2826,460,688,5576,0,True,True,False,0.7823372764456775,0.12734435497700342,0.19046286135690949,1.5436350507647199,0.0,0.6686046511627907,11,0,33,0,139,0.0016819960571425967
6785,295,162,96,8,True,True,False,0.871071907367533,0.037872691624675346,0.0207978848921946,0.01232467252870791,0.0010270560440589925,1.8209876543209877,7,0,1,0,155,0.0012925616412378254
781,399,86,25981,0,True,True,False,0.03628220681399872,0.01853598017770229,0.003995223797700243,1.2069756917215118,0.0,4.6395348837209305,12,1,6,0,5,0.002087928267739763
64485,6278,3851,53713,73,False,True,False,0.8913903661538387,0.0867821775407273,0.05323322168036649,0.7424866362289081,0.0010090950876828755,1.6302259153466632,14,4,11,0,150,0.0009347969987916744
578,0,27,3,0,True,True,False,0.33466025502565355,0.0,0.015632918487357518,0.0017369909430397243,0.0,0.0,14,0,20,0,25,0.002294172101689987
1624,9,146,996,0,True,True,False,0.02763392382915735,0.00015314366654089665,0.0024843305905523235,0.016947899097192562,0.0,0.06164383561643835,15,3,18,0,3,2.8817626312018956e-05
8464,253,571,43754,3,True,True,False,0.1322539503979455,0.003953243082547284,0.0089221415025079,0.6836766712797385,4.687640018830771e-05,0.44308231173380036,11,4,19,0,77,0.0008407803592366204
7945,2982,1898,5349,0,True,True,False,0.06942636929629134,0.02605782671385032,0.016585430953349398,0.046741554356936735,0.0,1.5711275026343519,12,0,17,0,45,0.0030481218214869327
112760,2501,2740,40706,29,False,True,False,1.044705607749759,0.023171414730242524,0.02538571625784267,0.37713538904808164,0.0002686809384954151,0.9127737226277373,15,0,4,2,46,0.0015428396967245997
68663,776,1,6,4,True,True,False,4.9057765726140845,0.055442998708890225,7.144716328465236e-05,0.0004286829797079141,0.0002857886531386094,776.0,10,0,12,0,163,0.0024674570263714464
916,469,493,2943,1,True,True,False,0.47523060775647946,0.24332222165697476,0.2557736786287602,1.5268599111651955,0.0005188107071577287,0.9513184584178499,15,0,31,0,145,0.003761603110950084
20,0,21,238,0,True,True,False,0.001710423943540616,0.0,0.001795945140717647,0.020354044928133332,0.0,0.0,11,0,12,0,3,0.00281289034797365
835,108,108,3768,0,True,True,False,0.027943095364318563,0.0036141967656843172,0.0036141967656843172,0.12609530938054173,0.0,1.0,12,0,5,0,15,0.005712218635191187
4650,135,4,938,0,True,True,False,3.42971080203193,0.09957224909124958,0.0029502888619629504,0.6918427381303118,0.0,33.75,15,2,14,0,24,0.0018416106078991499
761,49,9,667,0,True,True,False,0.13961723696998796,0.00898980895076138,0.001651189399119437,0.1223714810236294,0.0,5.444444444444445,11,0,9,0,10,0.0009058391946340582
10580,505,488,23277,1,False,True,False,0.09766756129448495,0.004661825940804811,0.004504893186361877,0.21487786618636354,9.231338496643191e-06,1.0348360655737705,9,1,16,0,13,4.96790559930752e-05
396,7071,497,371,8,True,True,False,0.05275104507642666,0.9419258579177094,0.06620522576511124,0.049420802331702755,0.0010656776783116498,14.227364185110664,12,0,20,0,122,0.0010820907161200404
565854,808,2046,41687,18,False,True,False,5.702242668915779,0.008142404359576761,0.020618018960017394,0.42008961700207487,0.0001813901961291853,0.3949169110459433,11,0,7,0,14,0.001994041531402041
159,5,113,1269,0,True,True,False,0.02147919774971256,0.0006754464701167472,0.015265090224638487,0.17142831411563045,0.0,0.04424778761061947,15,1,2,0,12,5.677425740127354e-05
1380,27,32,418,0,True,True,False,13.70910104391162,0.2682215421634882,0.3178921981196897,4.152466837938447,0.0,0.84375,15,8,18,0,3,0.000373041415129842
5423,44,85,8068,0,True,True,False,1.1282152991792023,0.009153876666768377,0.017683625378984363,1.678488112442892,0.0,0.5176470588235295,13,2,12,0,37,0.0033564932944092486
133959,16487,647,21991,370,False,True,False,1.2195960701732438,0.15010175060239528,0.005890448998589782,0.20021153621018223,0.003368572070290911,25.482225656877898,13,0,11,0,50,0.0036278037254967245
43870,1970,313,23558,22,True,True,False,1.1517660657316595,0.05172051856602164,0.008217524015819683,0.618493389024537,0.0005775895474378051,6.293929712460064,8,0,12,7,30,0.00038475073913627486
427039,122,824,383043,0,False,True,False,10.91581106047708,0.0031185183305932336,0.021062779544334626,9.791201777913312,0.0,0.14805825242718446,10,0,12,0,39,0.0033335458994838765
23859,242,94,12555,3,True,True,False,1.7237485983018188,0.017483849314264645,0.006791247254301143,0.9070649923164984,0.00021674193364790883,2.574468085106383,11,0,6,0,15,0.0013202935701752485
37960,375777,9,34,1766,True,True,False,12.207655565736344,120.8471071002557,0.0028943335113705768,0.01093414882073329,0.5679325534533821,41753.0,14,0,22,3,78,0.0019138215286437275
101151,4299,2843,47175,19,True,True,False,5.4527058511998625,0.23174444596996777,0.15325644566006474,2.5430435539970295,0.0010242252787693387,1.512135068589518,10,0,14,0,78,0.003469727214996403
220,21,94,823,0,True,True,False,0.26780922920649003,0.025563608242437686,0.11442757975186392,1.001849980167915,0.0,0.22340425531914893,9,0,9,0,14,0.003438482469152827
32895,928,1741,9080,25,False,True,False,0.28072762004764734,0.007919599677890765,0.014857783447422222,0.07748918650350016,0.00021335128442593655,0.5330269959793222,12,0,5,0,93,0.0009086340006229794
10907,12,16,1255,0,True,True,False,1.4949067588781932,0.001644712671361357,0.0021929502284818094,0.17200953354654192,0.0,0.75,8,0,16,0,39,0.0006291790315899254
9220,62,3645,3036,2,True,True,False,1.6138285934330519,0.010852209630460869,0.6380049048875784,0.5314082006141806,0.0003500712784019635,0.01700960219478738,10,0,12,0,30,0.0016150162081044642
30543,493,1283,156472,1,False,True,False,0.2635705667471687,0.004254339436412735,0.011071637924782027,1.3502738342685061,8.629491757429484e-06,0.3842556508183944,15,2,14,0,72,0.0015409778695883738
105505,561,697,5428,23,False,True,False,0.885564067645159,0.004708795241447649,0.005850321360586473,0.04556032187268777,0.0001930522113249482,0.8048780487804879,11,0,6,0,63,0.0005777949912622329
37954,2519,2000,48531,16,False,True,False,0.36154973415280944,0.023995989364254806,0.019051996319376582,0.4623062166878325,0.00015241597055501267,1.2595,8,0,27,5,110,0.00010230117407197353
210,0,0,0,0,True,True,False,-8.953632972108723,-0.0,-0.0,-0.0,-0.0,0.0,14,8,7,0,22,0.0002550851874670533
36964,234,300,183589,0,True,True,False,0.7780384978161723,0.004925360039199879,0.006314564152820358,3.864281727507122,0.0,0.78,8,0,28,2,90,0.00013716253119146408
173647,1830,4981,70016,13,True,True,False,7.138870071861687,0.07523384931214987,0.20477584886547456,2.878455296961467,0.0005344481098677312,0.36739610519975907,9,4,3,0,115,0.0005928137001297438
366,6,28,6,0,True,True,False,0.03415317632186414,0.0005598881364240022,0.0026128113033120105,0.0005598881364240022,0.0,0.21428571428571427,6,0,10,0,53,0.00021427019710514226
101914,1011,674,150,15,False,True,False,0.8662707483028116,0.008593517343388962,0.005729011562259308,0.0012750025732031099,0.00012750025732031098,1.5,15,0,18,0,67,0.0043470415501543486
296,1463,1161,1370,1,True,True,False,0.04321362221845256,0.21358624765404088,0.16949667363386292,0.20000899472729733,0.00014599196695423163,1.260120585701981,12,4,8,0,69,0.001174707349378735
82356,4414,3814,60746,1,True,True,False,2.0089407545034725,0.10767235526711263,0.09303633053664875,1.481799930461265,2.4393374550773136e-05,1.1573151546932354,13,0,5,0,58,0.0023658363210655752
12090,504,574,39730,8,True,True,False,0.30740272720828854,0.012814803516375305,0.014594637338094097,1.0101828248126803,0.00020340957962500483,0.8780487804878049,13,0,8,0,34,0.0026377987418285463
31,0,22,69,0,True,True,False,0.04368289039821887,0.0,0.03100076092776823,0.0972296592734549,0.0,0.0,13,2,12,0,3,0.0012356054316611691
13337,99,473,12443,0,True,True,False,6.055461098115768,0.04494943755818108,0.2147584238890874,5.649554055923709,0.0,0.20930232558139536,12,3,16,0,140,0.0010256560972214258
43436,0,8,0,0,True,True,False,0.5778055350793171,0.0,0.00010641965836252273,0.0,0.0,0.0,14,0,31,0,98,0.0013629037451581216
107,18,54,72,0,True,True,False,0.005688461231069253,0.0009569374033574445,0.002870812210072333,0.003827749613429778,0.0,0.3333333333333333,7,0,35,0,27,0.0008125617793760209
36,13,24,10,0,True,True,False,0.03330091461887026,0.012025330279036484,0.022200609745913508,0.009250254060797295,0.0,0.5416666666666666,7,2,6,0,1,0.0002788721217285965
384137,1668,1965,221361,48,False,True,False,3.671852493687464,0.01594392094349331,0.018782856507172877,2.1159246306790305,0.00045881786887750535,0.8488549618320611,12,0,16,0,138,0.003018640038596204
27417,563,1143,63620,4,True,True,False,0.5963223057380153,0.01224530248132555,0.024860356547344767,1.3837409304830044,8.700037286909805e-05,0.4925634295713036,11,0,6,0,71,0.004214341579984548
64737,1680,232,87374,15,False,True,False,0.7467737294460323,0.019379641711375784,0.0026762362363328468,1.0079028660058023,0.00017303251528014095,7.241379310344827,7,0,3,0,6,0.0008364582616224657
2297,0,45,3203,0,True,True,False,0.31435675416349157,0.0,0.006158491048044023,0.43834770726411126,0.0,0.0,12,0,19,0,3,0.0017067883541697117
8458,4096,4260,9312,7,False,True,False,0.0723590366769071,0.0350416900246644,0.03644472644166757,0.07966509216544798,5.988570072574483e-05,0.9615023474178404,9,0,18,0,3,0.0028090859831070196
277,15,36,577,0,True,True,False,0.15147331034803319,0.00820252583112093,0.01968606199469023,0.3155238269704518,0.0,0.4166666666666667,15,1,8,1,49,2.6852766977713307e-05
34,5,37,368,0,True,True,False,0.026336490843335746,0.0038730133593140805,0.028660298858924196,0.28505378324551633,0.0,0.13513513513513514,12,0,18,2,13,0.0008593799330876812
8690,121,140,31467,0,True,True,False,0.6736931254595382,0.009380537189942936,0.010853514104066207,2.439482345090367,0.0,0.8642857142857143,12,0,22,0,3,0.0010478796633270613
9942,4720,4682,6572,23,True,True,False,2.797370044477396,1.3280614172131673,1.317369397328824,1.8491567021027406,0.006471485719470943,1.0081161896625375,9,0,19,0,3,0.0038855340489434087
8542,154,485,11137,0,True,True,False,2.1310151011350693,0.038419143710466015,0.12099535519205205,2.7784026201523377,0.0,0.31752577319587627,13,0,4,0,95,0.0026422753670000895
2267,1839,3,3,4,True,True,False,3.531310022902544,2.8646136445160026,0.004673105455980428,0.004673105455980428,0.006230807274640571,613.0,8,1,7,0,9,0.0007625249324643186
22196,20,130,5262,0,True,True,False,0.2584211914587659,0.00023285383984390516,0.0015135499589853834,0.061263845262931445,0.0,0.15384615384615385,8,0,6,0,3,0.001126809962133052
6252,1232,65,1221,10,True,True,False,0.12363640059057321,0.024363410992896066,0.001285407235826497,0.02414588053760235,0.0001977549593579226,18.953846153846154,6,4,7,0,132,6.807172933236511e-05
100,57,70,378,1,True,True,False,0.0026380805818128437,0.0015037059316333208,0.0018466564072689906,0.009971944599252549,2.6380805818128436e-05,0.8142857142857143,9,4,7,0,11,0.0005025842254187359
5723,515,81,3383,25,True,True,False,1.314051546042605,0.11824856652314199,0.0185983182298534,0.7767667971801735,0.005740221675880679,6.3580246913580245,13,0,8,2,70,0.002261051011173797
10650,230,1366,10051,0,True,True,False,7.888116307950085,0.17035368552380467,1.0117527583718138,7.444456057390264,0.0,0.1683748169838946,13,4,17,0,138,0.001007876375423211
16832,63,127,36448,0,True,True,False,0.2440157337217609,0.000913319345560298,0.0018411358235898073,0.5283914842378055,0.0,0.49606299212598426,10,3,16,0,3,0.00021453383828109532
248,0,0,0,0,True,True,False,-10.578700412341817,-0.0,-0.0,-0.0,-0.0,0.0,15,8,10,0,22,0.0002932326689731844
4603,0,11,1213,0,True,True,False,7.685582552482759,0.0,0.01836658876326534,2.025333833621896,0.0,0.0,15,1,7,0,3,0.0005487486230021676
25590,573,131,28821,1,True,True,False,0.39439397840143703,0.008831096116608966,0.002018976599085121,0.44419026383383414,1.5412035107520007e-05,4.374045801526718,14,1,10,0,6,0.00010085674374985395
53032,484,426,809,3,True,True,False,0.6623563572207203,0.006045038408787688,0.0053206329796354436,0.010104206761795948,3.746924633546087e-05,1.136150234741784,8,1,6,1,64,0.0010529474386615258
29757,849,734,10334,13,True,True,False,2.0845100131209566,0.05947336764928226,0.051417493350498444,0.7239078695967996,0.0009106640511668661,1.1566757493188011,13,0,7,0,3,0.0031558276187196588
2,1,3,0,0,True,True,False,-0.08541634536675642,-0.04270817268337821,-0.12812451805013464,-0.0,-0.0,0.3333333333333333,15,4,2,0,3,4.7235139312648715e-05
352,2,18,2,0,True,True,False,0.004656680069847702,2.6458409487771033e-05,0.0002381256853899393,2.6458409487771033e-05,0.0,0.1111111111111111,11,0,31,0,15,0.004873560833715036
62980,731,366,47770,5,False,True,False,0.5687631151972209,0.006601553464737511,0.0033052921588152245,0.43140384269563736,4.515426446468886e-05,1.9972677595628416,9,0,7,0,3,8.005355480648045e-05
174,144,281,499,0,True,True,False,0.04857081312844886,0.04019653500285423,0.07843907177640305,0.13929215948905738,0.0,0.5124555160142349,9,4,12,0,3,0.0005088541713306293
44819,649,146,94414,2,False,True,False,0.8740475840773723,0.012656616213351806,0.0028472511050067237,1.8412353823842795,3.900343979461265e-05,4.445205479452055,11,2,16,0,140,0.0015874403615165305
5071,50,459,2822,1,True,True,False,2.687736770343202,0.026501052754320666,0.24327966428466372,1.4957194174538584,0.0005300210550864133,0.10893246187363835,15,8,8,0,3,0.00021132267592054204
49,91,164,20,0,True,True,False,0.12801402638946743,0.23774033472329664,0.4284551087320951,0.05225062301610915,0.0,0.5548780487804879,10,2,8,0,41,0.0008179252043489267
3016,144,121,7353,0,True,True,False,0.11300683881010135,0.005395551985628181,0.004533762432368124,0.275510373266139,0.0,1.1900826446280992,12,2,4,0,3,0.0018083804118624708
248,0,0,0,0,True,True,False,-10.577447100916997,-0.0,-0.0,-0.0,-0.0,0.0,15,8,21,0,22,0.00040558092742360005
3618,9,53,2286,0,True,True,False,0.2048855114429096,0.0005096654513505214,0.0030013632135086257,0.12945502464303243,0.0,0.16981132075471697,10,0,12,0,12,0.0024795365552782713
11,4,57,0,0,True,True,False,0.03419384976983912,0.01243412718903241,0.17718631244371183,0.0,0.0,0.07017543859649122,10,0,10,0,3,0.0027015103503098825
15271,844,685,13059,0,True,True,False,0.22707850212484507,0.012550209926879002,0.010185893127857958,0.1941862457762001,0.0,1.2321167883211679,15,1,8,0,3,0.0020037769880504822
4136,595,665,2203,0,True,True,False,0.6392711237554809,0.09196477723271546,0.10278416278950551,0.3405015197372641,0.0,0.8947368421052632,11,3,10,0,13,0.0011936868961648158
7156163,4892854,15,9353,11171,False,True,True,65.56053746200992,44.82543759318298,0.00013742113782625533,0.08568666013926442,0.10234210204380656,326190.26666666666,6,3,13,0,130,7.194979283521119e-05
1377,47,161,7290,0,True,True,False,0.01763685246864702,0.0006019840711883877,0.0020621156481134134,0.09337157189283717,0.0,0.2919254658385093,14,0,10,0,3,0.0027903254576569915
310,0,0,0,0,True,True,False,-13.218363576064814,-0.0,-0.0,-0.0,-0.0,0.0,12,0,13,0,23,0.0018082285378086761
382832,42,633,0,0,True,True,False,5.42659729654108,0.000595344920107842,0.00897269843876819,0.0,0.0,0.06635071090047394,11,0,7,0,95,0.005147936626862108
40071,682,1857,5664,4,False,True,False,0.33880002174624185,0.005766305179080555,0.015700921873244268,0.0478890799623347,3.381997172481264e-05,0.3672590199246096,11,0,11,0,59,0.0016408693538938553
380,1,52,13,0,True,True,False,0.003713548498124939,9.772496047697207e-06,0.0005081697944802547,0.00012704244862006369,0.0,0.019230769230769232,11,0,7,0,35,0.0005269254911789933
723057,2291,5001,708027,15,True,True,False,11.739027781975022,0.03719501041896389,0.08119260022053183,11.49501162894271,0.00024352909484262698,0.45810837832433515,15,0,23,0,160,0.0024770953273121604
319842,1912,2329,77449,81,False,True,False,3.505254070302824,0.020954239225677053,0.025524279893620216,0.848789159931727,0.000887705741255147,0.8209531987977673,15,0,5,0,83,0.001724120991465483
26605,444,521,4782,4,False,True,False,0.24068586016407845,0.0040167082094662975,0.0047132994980449115,0.04326103301276539,3.6186560445642317e-05,0.8522072936660269,7,0,2,0,3,0.00016426830611599745
40132,300501,22679,207965,0,False,True,False,0.9745267393409772,7.297076141201609,0.5507149387400085,5.050021263506586,0.0,13.250187398033423,15,1,18,0,51,0.0022152277786520276
37295,45,826,77537,12,True,True,False,0.8660118838848748,0.0010449265256688395,0.019180206893388032,1.800454844906329,0.0002786470735116905,0.05447941888619855,7,0,4,0,34,0.0011079197646345833
461,152,289,2239,7,True,True,False,0.044932803041785076,0.014815154148267529,0.028168286505587604,0.21823111932875658,0.0006822768357754783,0.5259515570934256,8,5,14,3,96,0.0003777999559799648
5541,568,792,23192,2,False,True,False,0.15501350683672385,0.015890213297826954,0.022156776288519274,0.6488130753577512,5.595145527403857e-05,0.7171717171717171,9,0,4,0,74,0.0014038628101208381
48511,449,149,90154,7,True,True,False,1.176191063543302,0.01088639251986029,0.00361263359790464,2.1858615394999656,0.00016972104151229852,3.0134228187919465,13,1,10,0,116,0.0015390177938475924
25027,121,7,49,0,True,True,False,35.33064195144141,0.17081582595294723,0.009881907286534135,0.06917335100573896,0.0,17.285714285714285,11,0,11,0,3,0.0030861577651243566
11098,734,860,52629,20,True,True,False,0.1388428660230147,0.009182795428085491,0.010759133607838587,0.6584214449382988,0.0002502124094846183,0.8534883720930233,12,0,4,0,58,0.001997371139670331
3835,233,672,2196,0,True,True,False,0.19916067178282343,0.012100244204797356,0.034898558393235295,0.11404350332075104,0.0,0.34672619047619047,7,0,7,0,3,0.0038867096555612888
2112,110,89,4837,0,True,True,False,0.7215285336008698,0.0375796111250453,0.030405321728445744,1.6524779910167646,0.0,1.2359550561797752,9,1,10,0,16,0.002529212529135431
23617,655,1267,42889,8,True,True,False,0.28942033781385346,0.00802685867248482,0.01552676326418056,0.5255938039758801,9.803796851889857e-05,0.5169692186266772,14,2,13,0,53,0.0013509248021998659
2302,17,27,1461,2,True,True,False,0.0923161025351716,0.000681743589529938,0.0010827692304299014,0.058589846135484666,8.02051281799927e-05,0.6296296296296297,13,6,5,0,10,0.00044492366373167765
825,33,2373,2172,0,True,True,False,0.016017453825738916,0.0006406981530295566,0.04607202173148903,0.04216958752667264,0.0,0.01390644753476612,10,1,9,0,3,0.0019353377420408646
89966,783,776,32543,13,True,True,False,13.907552735663977,0.12104143556482332,0.11995932822260906,5.0307170339540805,0.0020096279212550488,1.009020618556701,11,0,3,0,34,0.0011771220136460633
1000,89,433,1599,0,True,True,False,0.061962126785974396,0.005514629283951722,0.026829600898326915,0.09907744073077307,0.0,0.20554272517321015,12,0,16,0,22,0.002781133729495462
23258,363,697,57100,1,True,True,False,1.1923313582045003,0.018609350891230267,0.035732004328340214,2.9272560217334664,5.126542945242498e-05,0.5208034433285509,13,0,1,0,48,0.0015195683984782252
1533,9,135,2250,0,True,True,False,0.058240481478285845,0.00034192063490187387,0.005128809523528108,0.08548015872546846,0.0,0.06666666666666667,6,0,2,0,13,0.0016717502600718164
39068,281,609,49006,4,False,True,False,0.6492649472017982,0.004669894803002593,0.010120875213624836,0.814423006106566,6.647537086124687e-05,0.4614121510673235,14,0,1,0,81,0.003178119861531646
62600,2712,1832,80514,9,True,True,False,20.883744929186534,0.9047398761653975,0.6111664650202833,26.85996548288378,0.0030024553412568503,1.480349344978166,14,4,20,0,131,0.0012502934816491036
11146,134,433,7,0,True,True,False,0.4683729982037391,0.005630897340687335,0.01819536230237027,0.0002941513536179951,0.0,0.3094688221709007,12,8,4,0,3,0.000299121446791771
152,1373,428,2281,3,True,True,False,0.004660313242545799,0.04209611896062751,0.01312246097243159,0.06993535859373004,9.19798666291934e-05,3.207943925233645,10,0,9,0,3,0.0007258938773272784
307,0,0,0,0,True,True,False,-13.09059897899961,-0.0,-0.0,-0.0,-0.0,0.0,15,8,15,0,22,0.00039353385587164244
794,13,56,3803,0,True,True,False,0.17790341719079525,0.0029127763519903502,0.012547344285496894,0.8520991128168693,0.0,0.23214285714285715,10,0,13,0,5,0.0007693061509612142
66562,61,132,18813,0,False,True,False,1.5245006511106098,0.0013971115609168474,0.003023257803951211,0.4308829474676828,0.0,0.4621212121212121,14,0,21,0,68,0.0016178153818072296
222347,609,1289,87593,141,True,True,False,2.750627926080243,0.007533865565907649,0.015946063570533596,1.0836024409105889,0.001744293998018027,0.4724592707525213,9,0,12,0,3,0.000984627299471877
248,0,0,0,0,True,True,False,-10.577447100916997,-0.0,-0.0,-0.0,-0.0,0.0,15,8,21,0,22,0.00040558092742360005
6890,656,1078,9043,1,True,True,False,0.8579405538925646,0.08168490614710049,0.134232208577095,1.1260314120247403,0.00012451967400472634,0.608534322820037,9,0,30,0,34,0.0012049386977530064
774,38,411,4354,0,True,True,False,0.06888662876270403,0.003382030869486761,0.03657933387786997,0.3875095369932989,0.0,0.09245742092457421,14,8,6,0,1,0.000222632113658366
10400,141,17,5781,4,True,True,False,2.3495728942125513,0.03185478635422786,0.003840648000155132,1.3060462405233422,0.0009036818823894428,8.294117647058824,9,0,2,0,3,0.0012981105725365387
160700,317,187,32881,0,True,True,False,8.12609168195658,0.016029689254388527,0.009455999654797017,1.6626883671089878,0.0,1.695187165775401,12,0,14,0,24,0.0019577844255172154
97,30,53,3,0,True,True,False,0.03109451351912335,0.009616859851275262,0.016989785737252964,0.0009616859851275262,0.0,0.5660377358490566,14,1,18,0,48,0.0011768819463201163
7508,68,457,6259,0,True,True,False,0.07176788747245148,0.0006500021774276373,0.004368396986535739,0.059828876889993846,0.0,0.1487964989059081,6,0,10,0,17,0.0015635515263802296
13121,446,558,16596,0,False,True,False,0.14210484789998476,0.004830330170215167,0.006043327881121218,0.1797402679481859,0.0,0.7992831541218638,10,3,14,0,40,0.0015661973592182173
13813,1560,1852,23980,4,True,True,False,1.7564200436070903,0.1983649654692725,0.2354948179801876,3.04922555894433,0.0005086281165878781,0.8423326133909287,9,0,1,0,22,0.0011203648260359532
238,0,0,0,0,True,True,False,-10.145888594164456,-0.0,-0.0,-0.0,-0.0,0.0,14,2,13,0,22,0.0015650474559728456
2082,326,322,1758,0,True,True,False,0.035057548529075264,0.0054893183575785475,0.005421964758099056,0.029601906971236464,0.0,1.0124223602484472,10,0,16,0,12,0.004595214251918445
180994,958,579,163755,11,False,True,False,1.7531882964989922,0.009279613622805367,0.005608451239670467,1.586203683509909,0.0001065508871094562,1.6545768566493955,15,0,7,0,85,0.0016661494737585426
4236,563,443,7108,1,True,True,False,0.130256732675193,0.01731221447028651,0.01362222204322722,0.21857055142947873,3.074993689216077e-05,1.2708803611738149,11,0,5,0,26,0.002069273112193667
3348,1424,1437,43684,0,True,True,False,0.15197131488474602,0.06463773966424084,0.06522783138870371,1.982889760879703,0.0,0.9909533750869868,14,0,35,2,106,0.0020112482671656136
8178,1445,2946,83163,0,True,True,False,0.4266397581771859,0.07538450116972777,0.1536904778173135,4.338547592233959,0.0,0.49049558723693143,8,0,6,0,22,0.0028182603058855113
364902,18,15,0,0,True,True,False,23.716105025351634,0.001169875447260715,0.0009748962060505958,0.0,0.0,1.2,13,1,7,0,84,0.0016285371189992022
4187,238,143,18021,0,True,True,False,0.11569165599374835,0.00657621545892336,0.003951255506832103,0.49794108733301623,0.0,1.6643356643356644,14,1,10,0,18,0.002347182583948454
647,14,472,3172,0,True,True,False,0.018496371572061587,0.0004002306058869586,0.013493488998474605,0.09068082013381662,0.0,0.029661016949152543,10,2,6,0,3,0.00115007988220726
13028,390,2584,118126,17,True,True,False,0.18313945703693083,0.005482375517685218,0.03632425214794514,1.6605412574412413,0.00023897534307858645,0.15092879256965944,9,0,8,0,99,0.004626185131497417
10048,107,502,17441,1,True,True,False,0.44172942648749725,0.00470392601852729,0.022068886554212144,0.7667399410199482,4.39619254067971e-05,0.21314741035856574,10,3,10,0,78,0.0002366252433768048
408,10,17,162,0,True,True,False,-18.517397881996974,-0.45385779122541603,-0.7715582450832073,-7.352496217851739,-0.0,0.5882352941176471,13,8,5,0,3,0.000315091202039719
18069,100,139,13760,2,False,True,False,0.1645625184666203,0.0009107450244430809,0.0012659355839758826,0.12531851536336794,1.821490048886162e-05,0.7194244604316546,10,0,8,0,21,0.004315313840719928
343,64,135,4826,3,True,True,False,0.008224631826501032,0.0015346251804550031,0.0032370999900222723,0.11572033001368508,7.193555533382827e-05,0.4740740740740741,15,0,15,0,36,0.0011950283260661974
60013,5112,4988,18763,3,True,True,False,5.451416661365724,0.46436008819591723,0.453096267590226,1.7043795647143964,0.0002725117888473693,1.02485966319166,9,0,4,0,50,0.0017818078693854046
1902,45,303,1986,0,True,True,False,0.2133791121569128,0.005048401707182479,0.0339925714950287,0.22280279534365344,0.0,0.1485148514851485,12,3,9,0,14,0.0006224193842235008
145930,402,388,22215,0,True,True,False,5.34825416580549,0.01473307869974513,0.014219986406719181,0.8141675206836768,0.0,1.0360824742268042,9,2,20,0,73,0.0010768420850766818
2785,128,1429,15985,0,True,True,False,0.810798680369752,0.03726471493261338,0.4160256065523791,4.653722407795507,0.0,0.08957312806158152,15,8,13,0,3,0.0003643953130275016
18174,214,225,46393,18,True,True,False,0.7448274759763984,0.008770390660226106,0.0092212051334153,1.9013305322423821,0.0007376964106732239,0.9511111111111111,11,5,5,0,75,0.0008163068117981704
2974,29,94,7294,0,True,True,False,0.3895582212415913,0.0037986511149987047,0.012312869131375111,0.9554262494069156,0.0,0.30851063829787234,9,1,10,0,26,0.0014799159709228725
5554,23,309,811,0,True,True,False,0.2541930817055239,0.0010526541014092635,0.014142179014585322,0.03711749896708316,0.0,0.0744336569579288,11,0,11,0,77,0.0019561265575916303
19,10,391,268,0,True,True,False,0.008627274497675681,0.004540670788250358,0.177540227820589,0.12168997712510961,0.0,0.02557544757033248,8,5,7,0,75,0.0002198053513715946
2076,92,380,68,0,True,True,False,0.5349949368186843,0.023708831496781768,0.097927782269316,0.017523918932403917,0.0,0.24210526315789474,15,0,23,0,3,0.002038248908605907
